"";"id";"time";"activityrecognition#0";"activityrecognition#1";"android.sensor.accelerometer#mean";"android.sensor.accelerometer#min";"android.sensor.accelerometer#max";"android.sensor.accelerometer#std";"android.sensor.game_rotation_vector#mean";"android.sensor.game_rotation_vector#min";"android.sensor.game_rotation_vector#max";"android.sensor.game_rotation_vector#std";"android.sensor.gravity#mean";"android.sensor.gravity#min";"android.sensor.gravity#max";"android.sensor.gravity#std";"android.sensor.gyroscope#mean";"android.sensor.gyroscope#min";"android.sensor.gyroscope#max";"android.sensor.gyroscope#std";"android.sensor.gyroscope_uncalibrated#mean";"android.sensor.gyroscope_uncalibrated#min";"android.sensor.gyroscope_uncalibrated#max";"android.sensor.gyroscope_uncalibrated#std";"android.sensor.light#mean";"android.sensor.light#min";"android.sensor.light#max";"android.sensor.light#std";"android.sensor.linear_acceleration#mean";"android.sensor.linear_acceleration#min";"android.sensor.linear_acceleration#max";"android.sensor.linear_acceleration#std";"android.sensor.magnetic_field#mean";"android.sensor.magnetic_field#min";"android.sensor.magnetic_field#max";"android.sensor.magnetic_field#std";"android.sensor.magnetic_field_uncalibrated#mean";"android.sensor.magnetic_field_uncalibrated#min";"android.sensor.magnetic_field_uncalibrated#max";"android.sensor.magnetic_field_uncalibrated#std";"android.sensor.orientation#mean";"android.sensor.orientation#min";"android.sensor.orientation#max";"android.sensor.orientation#std";"android.sensor.pressure#mean";"android.sensor.pressure#min";"android.sensor.pressure#max";"android.sensor.pressure#std";"android.sensor.proximity#mean";"android.sensor.proximity#min";"android.sensor.proximity#max";"android.sensor.proximity#std";"android.sensor.rotation_vector#mean";"android.sensor.rotation_vector#min";"android.sensor.rotation_vector#max";"android.sensor.rotation_vector#std";"android.sensor.step_counter#mean";"android.sensor.step_counter#min";"android.sensor.step_counter#max";"android.sensor.step_counter#std";"sound#mean";"sound#min";"sound#max";"sound#std";"speed#mean";"speed#min";"speed#max";"speed#std";"target";"user"
"1747";"7721";"19.0";"";"100.0";"9.39525298516";"4.95541723846";"15.8958242205";"3.70079483282";"0.964386152272";"0.942932045941";"0.977285147756";"0.0105793880333";"9.80665028991";"9.80664987348";"9.80665094238";"4.11142959435e-07";"1.54856329179";"0.294063675356";"3.67805665391";"1.00926190642";"1.24278385499";"0.346039064374";"2.39017423459";"0.702635693182";"";"";"";"";"5.06311064756";"3.50340265589";"7.55185479751";"2.17826130739";"39.6250753222";"35.6664389876";"45.0216306293";"2.78367334669";"127.49361761";"125.258078554";"129.729156665";"3.1615296515";"294.341034762";"255.629124979";"329.547040116";"37.0834608545";"";"";"";"";"";"";"";"";"0.724999528388";"0.660726491975";"0.845196235896";"0.0604121311862";"3556.0";"3556.0";"3556.0";"";"89.7602913565";"89.7602913565";"89.7602913565";"0.0113999131845";"1.0";"1.0";"1.0";"";"Walking";"U1"
"1748";"8314";"91.0";"";"100.0";"9.72942997518";"5.51979244906";"16.8137114848";"3.56137818381";"0.9564898493";"0.94696711124";"0.964290878422";"0.00878927975392";"9.80665016648";"9.80664924673";"9.80665076388";"4.97848913261e-07";"1.18112778782";"0.122468366226";"3.46258219276";"0.842864773596";"0.960801745703";"0.354637514098";"1.79310392979";"0.520578100902";"";"";"";"";"4.69891040129";"2.16638464825";"7.02324728277";"1.73756859465";"40.540376969";"38.8416034871";"41.8977673424";"1.28430363085";"153.187073103";"153.187073103";"153.187073103";"6.48883050823";"177.779982452";"177.779982452";"177.779982452";"115.709279873";"";"";"";"";"";"";"";"";"0.997793518487";"0.987608742939";"0.9998613255";"0.00315195478082";"800.0";"798.0";"802.0";"2.82842712475";"89.7206710431";"89.7206710431";"89.7206710431";"0.00761742829526";"0.0";"0.0";"0.0";"";"Walking";"U1"
"1749";"4889";"23.0";"";"100.0";"9.53622331083";"8.95552418414";"10.8751340833";"0.500986058283";"0.988568218624";"0.987583979266";"0.989482945283";"0.000623040211682";"9.80665023511";"9.80664955483";"9.80665096874";"4.19916014028e-07";"0.0350875298929";"0.00631665935862";"0.0751535735547";"0.0189960962382";"0.0438940799888";"0.0260430158185";"0.0594101339228";"0.0143144421969";"56.0";"56.0";"56.0";"";"0.573139675975";"0.302222871207";"0.817361442997";"0.235854369319";"95.21708488";"93.833083072";"97.384861646";"1.41728082226";"123.258397641";"122.877176104";"123.639619178";"0.539128667894";"213.582856291";"213.287928564";"214.021679082";"0.314775861039";"";"";"";"";"";"";"";"";"0.957799888109";"0.956560357186";"0.95891567356";"0.000714930122765";"";"";"";"";"89.8819782334";"89.8819782334";"89.8819782334";"0.00298936592547";"";"";"";"";"Train";"U1"
"1751";"6037";"9.0";"";"100.0";"9.98264790784";"9.92081872372";"10.0481740055";"0.0373165914187";"0.976788441074";"0.976368183511";"0.977175223545";"0.000338033429235";"9.80665007888";"9.80664988079";"9.8066502535";"1.48781879323e-07";"0.0097550847805";"0.00267725447785";"0.021920306228";"0.005311497903";"0.0338764802348";"0.0247043609681";"0.0503812659523";"0.00841324549901";"27.0";"27.0";"27.0";"";"0.103266402623";"0.0200921817575";"0.38243706121";"0.118616317416";"60.4386433095";"47.6987878904";"74.8129752568";"9.18921146402";"125.106246084";"119.394613494";"130.817878674";"8.07746827207";"245.041950177";"233.933165647";"260.098547477";"13.1850997046";"";"";"";"";"";"";"";"";"0.953078272469";"0.948951260651";"0.954491778195";"0.00205392179027";"";"";"";"";"88.926082279";"88.926082279";"88.926082279";"";"";"";"";"";"Train";"U1"
"1753";"351";"43.0";"";"100.0";"9.47324992722";"7.94329887778";"10.2149679489";"0.690609196273";"0.705181613142";"0.693241567242";"0.712445152069";"0.00655261558439";"9.80665028699";"9.80664972676";"9.80665075348";"3.19661897657e-07";"0.146177398847";"0.0215051180778";"0.559114237922";"0.106470309144";"0.145216030701";"0.0940760177618";"0.180088835442";"0.0452550300875";"3.0";"3.0";"3.0";"2.12132034356";"1.3001131614";"1.3001131614";"1.3001131614";"0.311569365788";"29.7175294088";"27.4265920005";"31.5306334502";"2.09333050428";"147.396617167";"146.480170671";"149.196054797";"1.14667396256";"262.432470684";"253.548639389";"271.316301979";"12.5636347032";"";"";"";"";"";"";"";"";"0.984375913263";"0.972226212678";"0.999999402796";"0.0113919830396";"";"";"";"";"89.7715783305";"89.7715783305";"89.7715783305";"0.0101714372632";"4.75";"4.75";"4.75";"";"Bus";"U1"
"1756";"8532";"309.0";"";"100.0";"11.7635460037";"9.95590002875";"14.3309555363";"1.61074243873";"0.993603832404";"0.986304406915";"0.999057047462";"0.00417429185794";"9.8066503212";"9.80664981955";"9.80665088492";"3.17146497474e-07";"1.11276807067";"0.18443298102";"2.78828459801";"0.671532573438";"1.29839014492";"0.245670614016";"3.15269375637";"0.94602023201";"";"";"";"";"4.58933062168";"0.527656183941";"7.29628703959";"2.47967162969";"42.2478865287";"40.5190484617";"43.7064969936";"1.45550495921";"161.672315706";"158.428570662";"163.214403767";"1.82422727465";"195.510141069";"191.349926135";"198.329894548";"3.67799095257";"";"";"";"";"";"";"";"";"0.958624190554";"0.938282096634";"0.976234255432";"0.0121059386685";"2852.0";"2852.0";"2852.0";"1.41421356237";"89.7184015573";"89.7184015573";"89.7184015573";"0.0413298457654";"0.0";"0.0";"0.0";"";"Walking";"U1"
"1757";"4682";"59.0";"";"69.0";"9.59749645253";"9.49084712605";"9.6944068655";"0.0692804447489";"0.950287573319";"0.950066869609";"0.95045014189";"0.000152280220424";"9.80664996287";"9.80664922696";"9.80665096136";"4.88432147109e-07";"0.00984010085673";"0.00258193865237";"0.0194512938128";"0.00391233027277";"0.0316704174083";"0.0174760169076";"0.0454658918736";"0.0125216093334";"48.0";"48.0";"48.0";"";"0.052836150862";"0.0377936094827";"0.0678786922414";"0.0212733660312";"144.119540179";"142.531454696";"147.162406754";"1.60436173445";"155.041150283";"154.702534079";"155.248854793";"0.295753249104";"138.806105046";"138.804937009";"138.807273084";"0.00165185447387";"";"";"";"";"";"";"";"";"0.936538022817";"0.936525600803";"0.936550055247";"8.76313940571e-06";"";"";"";"";"89.7501205244";"89.7501205244";"89.7501205244";"0.00418796609254";"";"";"";"";"Train";"U1"
"1758";"7742";"40.0";"";"100.0";"11.7092641277";"6.32691546655";"22.7539330559";"5.56485944372";"0.676596150068";"0.611837790922";"0.731742207924";"0.0605273868279";"9.80665027492";"9.80664956727";"9.80665082975";"4.66941434523e-07";"1.18754308158";"0.189950552646";"2.65958235395";"0.731002814556";"1.62358073585";"0.918818914371";"2.9375920009";"0.586774751444";"";"";"";"";"5.95866059513";"4.30693916237";"7.77154828841";"1.02464423599";"45.2017734178";"38.36951453";"50.7805724058";"4.47423571203";"100.387497861";"94.6011082488";"106.173887474";"8.18319066731";"278.171594163";"268.775357027";"287.567831299";"13.288285993";"";"";"";"";"";"";"";"";"0.923586267996";"0.873662389458";"0.962157241164";"0.0280146650616";"3697.0";"3697.0";"3697.0";"";"89.7602913565";"89.7602913565";"89.7602913565";"0.0113999131845";"1.5";"1.5";"1.5";"";"Walking";"U1"
"1759";"11575";"316.0";"";"100.0";"9.85058991965";"9.83673303658";"9.86558460255";"0.00816769547283";"0.918113575892";"0.918109421077";"0.918117622713";"2.48160609334e-06";"9.806616288";"9.806616288";"9.806616288";"1.04048005134e-05";"0.00356038359266";"0.00345557568533";"0.0036651915";"0.000148220763997";"0.0487812796927";"0.0477101020662";"0.0500909503902";"0.00100068610264";"66.0";"66.0";"66.0";"";"0.0108871483548";"0.0108871483548";"0.0108871483548";"0.00569517765159";"38.2423909915";"38.2423909915";"38.2423909915";"0.782380971723";"280.616821986";"280.616821986";"280.616821986";"1.85401264827";"349.051137108";"349.051089241";"349.051165734";"2.4255722572e-05";"";"";"";"";"0.0";"0.0";"0.0";"";"0.0957369726454";"0.0957335069398";"0.0957439040566";"6.00277818327e-06";"9198.0";"9198.0";"9198.0";"";"32.2556771344";"32.2556771344";"32.2556771344";"1.27529013649";"0.002235169";"0.002235169";"0.002235169";"";"Still";"U10"
"1763";"8181";"479.0";"";"51.0";"10.0569943203";"10.0321596959";"10.0870001915";"0.0180548583493";"0.841840494054";"0.840825352292";"0.842286975477";"0.000516063738148";"9.8066501272";"9.80664950934";"9.80665105776";"5.96148809421e-07";"0.0164513592972";"0.00471538552855";"0.0462376941131";"0.0144906521847";"0.0403676252361";"0.037866488918";"0.0429011910753";"0.00198023582432";"2.0";"2.0";"2.0";"0.707106781187";"0.0529040970226";"0.0364329616909";"0.0647516855409";"0.0147146328182";"42.7237651959";"42.4907122215";"43.0550914236";"0.230685348784";"86.4666547298";"85.7478069265";"87.2519014589";"0.530950869071";"358.395144913";"358.0456496";"358.744640225";"0.494261010923";"";"";"";"";"5.0";"5.0";"5.0";"";"0.808147682912";"0.808147682912";"0.808147682912";"0.000993833216734";"6096.0";"6096.0";"6096.0";"";"89.828074406";"89.828074406";"89.828074406";"0.024470749053";"0.0";"0.0";"0.0";"";"Walking";"U1"
"1768";"11302";"43.0";"";"100.0";"9.81805524774";"5.37331401235";"14.515551114";"1.07541449871";"0.383539258347";"0.330614181856";"0.454593604048";"0.0360363326129";"9.80654411044";"9.80654411044";"9.80654411044";"4.62473856431e-05";"0.240698033413";"0.104263083804";"0.377132983022";"0.192948156119";"0.264918382455";"0.264918382455";"0.264918382455";"0.0235975065638";"4.0";"4.0";"4.0";"";"0.161566270578";"0.161566270578";"0.161566270578";"0.0115692100645";"21.9037311319";"21.9037311319";"21.9037311319";"0.599408827695";"277.471240064";"277.471240064";"277.471240064";"3.00482691516";"290.896313073";"286.149761796";"309.219200245";"5.78597857703";"";"";"";"";"5.0";"5.0";"5.0";"";"0.640355096614";"0.640355096614";"0.640355096614";"0.0992641383607";"9198.0";"9198.0";"9198.0";"";"51.7092145902";"51.7092145902";"51.7092145902";"1.48785866744";"0.0";"0.0";"0.0";"";"Still";"U10"
"1769";"19386";"27.0";"";"100.0";"11.1843429425";"8.9497514622";"14.0946218584";"1.91331717888";"0.584467854122";"0.570401764819";"0.603112019452";"0.0168288227344";"9.80665026094";"9.80664983577";"9.8066509678";"6.16350337611e-07";"0.346610120352";"0.0609874270814";"1.25493296037";"0.36835516895";"0.185787697299";"0.0941844857648";"0.423424440695";"0.113985625229";"";"";"";"";"2.39707036129";"2.39707036129";"2.39707036129";"0.888833791518";"86.1177037249";"82.9683677082";"88.7591452448";"1.69000176564";"96.630033019";"96.630033019";"96.630033019";"2.69765321986";"163.600755064";"155.60579716";"169.867977048";"6.34280621489";"1010.49585";"1010.49585";"1010.49585";"";"";"";"";"";"0.964774796337";"0.956627398006";"0.973354533194";"0.00837194423958";"";"";"";"";"74.5897753836";"74.5897753836";"74.5897753836";"";"6.7562265";"6.7562265";"6.7562265";"";"Bus";"U3"
"1771";"11644";"16.0";"";"54.0";"9.9303645707";"8.36459368188";"11.7813367009";"0.583742465038";"0.966983875347";"0.950953131219";"0.975534364639";"0.00573904892419";"9.80659306026";"9.80657340767";"9.80661271286";"2.77929663852e-05";"0.805114807085";"0.805114807085";"0.805114807085";"0.45833572043";"1.12742315975";"0.409197663405";"1.8456486561";"1.01572423778";"2.0";"2.0";"2.0";"";"0.345052148943";"0.345052148943";"0.345052148943";"0.00102305087541";"35.5915996296";"35.3896833484";"35.7935159107";"0.285552743266";"236.784984546";"236.784984546";"236.784984546";"0.740331925712";"124.414694068";"119.915566963";"131.767244033";"3.33328319554";"";"";"";"";"";"";"";"";"0.896950754705";"0.877497615062";"0.912907279033";"0.0179619268072";"";"";"";"";"37.6162718456";"37.6162718456";"37.6162718456";"14.591241713";"0.0";"0.0";"0.0";"";"Still";"U10"
"1772";"7869";"167.0";"";"100.0";"12.8757325257";"3.10370964208";"25.9549380851";"6.70714490521";"0.80929920298";"0.736446949262";"0.87983929862";"0.0547004766262";"9.80664998629";"9.80664948192";"9.80665075968";"4.74016431689e-07";"1.73782698626";"0.301884311312";"3.63332633571";"0.909978202177";"1.48915076223";"1.03053357972";"2.10300643726";"0.504839986506";"4.5";"4.0";"5.0";"0.707106781187";"3.57366644393";"1.98957328863";"7.10962511833";"1.70903257457";"41.51441385";"39.8687213289";"42.514777181";"0.907155337401";"126.36272407";"126.36272407";"126.36272407";"6.91487637783";"220.122708344";"87.2877439317";"287.664492377";"115.043947613";"";"";"";"";"";"";"";"";"0.768782809628";"0.655729809892";"0.855401114948";"0.0765081357008";"4838.0";"4838.0";"4838.0";"";"89.7597266226";"89.7597266226";"89.7597266226";"0.0312430591332";"0.25";"0.25";"0.25";"";"Walking";"U1"
"1773";"12621";"34.0";"";"8.0";"10.4707481967";"10.1402084197";"10.850533902";"0.182311951758";"";"";"";"";"9.80664991133";"9.80664991133";"9.80664991133";"1.82599753747e-07";"0.0974759645278";"0.0800513255252";"0.134015812184";"0.00994516607584";"";"";"";"";"182.0";"182.0";"182.0";"";"0.789865537742";"0.555707131235";"1.02402394425";"0.331149994227";"148.54919803";"147.873111252";"149.120455191";"0.472306950239";"";"";"";"";"165.302764895";"123.144192667";"336.444831302";"86.017995278";"";"";"";"";"";"";"";"";"0.562278293159";"0.529747247318";"0.585306353701";"0.0189889548987";"";"";"";"";"69.3462412596";"69.3462412596";"69.3462412596";"0.843263157113";"";"";"";"";"Train";"U9"
"1774";"12692";"105.0";"";"8.0";"10.5915891319";"10.4972759409";"10.7273091843";"0.0596031408918";"";"";"";"";"9.80665092827";"9.80665092827";"9.80665092827";"9.5122241721e-08";"0.0745602105197";"0.0654971735813";"0.085234858321";"0.00482744684908";"";"";"";"";"182.0";"182.0";"182.0";"";"0.801144004425";"0.752852601935";"0.878524982002";"0.0546143390779";"158.027921152";"156.63210778";"159.309128544";"0.98644935239";"";"";"";"";"126.714091418";"126.628093535";"126.869136641";"0.0798289535618";"";"";"";"";"";"";"";"";"0.375030045999";"0.373877237238";"0.376699660304";"0.0011516756061";"";"";"";"";"50.343917959";"50.343917959";"50.343917959";"0.417732228019";"";"";"";"";"Train";"U9"
"1775";"198";"14.0";"";"15.0";"9.58002848541";"8.76605312494";"10.2168355165";"0.368565110207";"0.715145783671";"0.710821147843";"0.719786665482";"0.00384234689297";"9.80665017339";"9.80664947134";"9.80665067122";"4.55831002051e-07";"0.0540229070914";"0.00567278191322";"0.122145539937";"0.0325983046646";"0.064081050625";"0.0324984771655";"0.0926712714051";"0.0244637017095";"1.0";"1.0";"1.0";"";"0.390338053751";"0.269678318399";"0.510997789103";"0.170638634167";"46.2906686753";"44.830933999";"47.7847518575";"1.47720846538";"148.784202995";"148.784202995";"148.784202995";"0.827093301267";"126.595344997";"123.679370614";"133.306125466";"3.94788166809";"";"";"";"";"";"";"";"";"0.841915801046";"0.839394274743";"0.84748051712";"0.00265710710715";"";"";"";"";"89.7650901127";"89.7650901127";"89.7650901127";"";"6.75";"6.75";"6.75";"";"Bus";"U1"
"1776";"302";"118.0";"";"54.0";"9.91571608347";"7.8776276497";"11.1042450161";"1.06834749367";"0.749315882503";"0.743761423242";"0.750922155573";"0.00274564881852";"9.80665009263";"9.80664926101";"9.80665084035";"5.18619177579e-07";"0.232779779071";"0.0639685212165";"0.924506473886";"0.191681974517";"0.186953929522";"0.0972695401538";"0.292772615225";"0.098745125091";"1.0";"1.0";"1.0";"0.0";"2.11707042691";"1.56243358624";"2.5522090361";"0.505592455225";"47.8720733607";"46.6383023324";"48.9862670829";"0.929813688439";"161.848335073";"161.848335073";"161.848335073";"0.745234338745";"148.69838118";"147.57456127";"149.822201089";"1.58932135768";"";"";"";"";"";"";"";"";"0.9413918646";"0.939602589874";"0.942858970274";"0.000838817156876";"";"";"";"";"89.806475031";"89.806475031";"89.806475031";"0.00877835018379";"7.5";"7.5";"7.5";"";"Bus";"U1"
"1777";"4596";"80.0";"";"100.0";"9.51889744442";"9.18842035155";"9.72008641013";"0.16840703183";"0.215038344645";"0.213441712995";"0.215763148764";"0.00089666797342";"9.80665023321";"9.80664940173";"9.80665120041";"6.15840305005e-07";"0.0215174329202";"0.000971422976059";"0.0414489104166";"0.0111175809191";"0.0427209772671";"0.025226760796";"0.0744562552602";"0.0169860819955";"47.5";"40.0";"55.0";"10.6066017178";"0.279295999636";"0.097170835966";"0.71514467249";"0.250948686995";"27.6884938424";"24.2267517163";"30.1359820739";"2.46743119983";"141.209907789";"138.904037505";"145.118865267";"3.40344493758";"195.522529346";"195.522529346";"195.522529346";"0.000653171504357";"";"";"";"";"";"";"";"";"0.986791258014";"0.974441068896";"0.992574294992";"0.00620943883049";"";"";"";"";"89.7436162521";"89.7436162521";"89.7436162521";"";"";"";"";"";"Train";"U1"
"1778";"5162";"124.0";"";"100.0";"10.2512592083";"9.97815279498";"10.6483125327";"0.188961368334";"0.987361198222";"0.987087485713";"0.987610363718";"0.000163454354143";"9.80665011169";"9.8066494069";"9.80665100265";"4.56065672745e-07";"0.0226999596241";"0.00991827143341";"0.0356799563992";"0.00767193797432";"0.0451027818164";"0.0208153703072";"0.0816041495339";"0.0208063737916";"";"";"";"";"0.1842647484";"0.0479866876472";"0.457984454588";"0.189502126525";"31.5684868145";"30.1667518408";"33.2097334583";"1.14322796115";"140.235366142";"140.235366142";"140.235366142";"1.8727012796";"202.218542849";"202.051225154";"202.459978651";"0.180990019513";"";"";"";"";"";"";"";"";"0.993913859424";"0.993835083648";"0.993981117665";"5.27163357083e-05";"";"";"";"";"89.7390886666";"89.7390886666";"89.7390886666";"0.000998366598467";"";"";"";"";"Train";"U1"
"1779";"7474";"105.0";"";"83.0";"10.3194123877";"6.91055106321";"16.5147543833";"3.84429144636";"0.929014828611";"0.889763043334";"0.963673141307";"0.0302340967509";"9.80665007843";"9.80664937699";"9.80665064886";"4.25076197481e-07";"1.40454038833";"0.282292708327";"3.51181708672";"0.894374541558";"1.90964431504";"0.319937685531";"3.68702294575";"1.23978978278";"1.0";"1.0";"1.0";"";"3.47696512001";"2.43947712593";"5.22367938534";"0.891507142062";"40.0225235299";"38.8443577344";"41.9415291834";"1.33915184265";"129.379368607";"125.916031808";"132.030670566";"3.13715670957";"292.082543768";"290.524943918";"293.640143618";"2.20277883262";"";"";"";"";"";"";"";"";"0.747650277279";"0.649086451311";"0.842526113732";"0.0701994019837";"930.0";"930.0";"930.0";"";"89.7115895397";"89.7115895397";"89.7115895397";"0.0524283856338";"1.25";"1.25";"1.25";"";"Walking";"U1"
"1781";"1018";"52.0";"";"100.0";"9.81848248687";"8.93009285377";"10.7678904299";"0.508206547148";"0.670760306963";"0.670451420844";"0.670971024278";"0.000273358313605";"9.80665015738";"9.8066498997";"9.80665047019";"2.36170459678e-07";"0.0179084217";"0.00225567020249";"0.0452747044427";"0.0109558278858";"0.050054534512";"0.0270285361924";"0.0667662924004";"0.0170915979855";"97.5";"97.0";"98.0";"0.707106781187";"0.789896077132";"0.425376886094";"1.15441526817";"0.515507983711";"80.4796036733";"79.6508443256";"81.878851851";"0.835897463293";"167.894779941";"167.894779941";"167.894779941";"1.11328791979";"41.0595180981";"39.6867161197";"41.7231623307";"0.932105385417";"";"";"";"";"";"";"";"";"0.363922551649";"0.352381078148";"0.370956359037";"0.00830769436225";"";"";"";"";"";"";"";"";"32.25";"32.25";"32.25";"";"Car";"U1"
"1782";"3985";"322.0";"";"100.0";"9.98928489887";"9.96210752879";"10.0181642184";"0.0140714605461";"0.960699066938";"0.96059998745";"0.960744987242";"4.28684273102e-05";"9.80665011338";"9.80664961811";"9.80665033718";"2.16145910566e-07";"0.00590629717128";"0.00116617488459";"0.0119705274273";"0.00258827171709";"0.0409499515047";"0.0340312356087";"0.0492847508318";"0.00392911571593";"";"";"";"";"0.0159597526135";"0.013953973141";"0.017965532086";"0.00283660053314";"54.8478013042";"54.5703378188";"55.1560536512";"0.284367975966";"143.526514289";"142.954203735";"144.037084639";"0.544074124285";"200.211724842";"200.209014662";"200.214435021";"0.00383277260534";"";"";"";"";"";"";"";"";"0.971361054472";"0.971273886898";"0.971424137068";"5.52309365718e-05";"";"";"";"";"89.7419186841";"89.7419186841";"89.7419186841";"5.79980698498";"";"";"";"";"Still";"U1"
"1783";"19362";"3.0";"";"100.0";"10.6887075368";"10.1504451443";"11.1342484796";"0.346044284281";"0.769486979158";"0.769486979158";"0.769486979158";"0.00837802330261";"9.80665075396";"9.80665075396";"9.80665075396";"6.92611080395e-08";"0.169957963073";"0.0177205448893";"0.257698508598";"0.0905305220804";"0.208041078415";"0.0562392228787";"0.355946129358";"0.146393526291";"";"";"";"";"0.631112800173";"0.631112800173";"0.631112800173";"1.76836713982";"85.5181989689";"84.0471349233";"86.9926945832";"0.988891157041";"98.3556138109";"97.7335743872";"99.0019333776";"0.558787049316";"195.102270127";"193.891350106";"195.731864542";"0.786305620743";"1010.3941";"1010.3941";"1010.3941";"";"";"";"";"";"0.997820970411";"0.997391188765";"0.99817682006";"0.000397999482575";"";"";"";"";"80.6652575177";"80.6652575177";"80.6652575177";"";"";"";"";"";"Bus";"U3"
"1784";"6147";"119.0";"";"92.0";"9.99550749859";"9.69886574284";"10.1645472777";"0.14358644246";"0.960276534921";"0.959938403981";"0.960759268359";"0.000265115060603";"9.80665002806";"9.8066497941";"9.80665033246";"1.75163858323e-07";"0.00807086977797";"0.00291219097544";"0.0212337714572";"0.00482159112896";"0.0326532713438";"0.0161031491763";"0.0453783897034";"0.00908825040077";"27.0";"27.0";"27.0";"";"0.220785953582";"0.207125435136";"0.234446472029";"0.0193188904561";"35.0342784911";"19.7155570703";"55.3717598254";"16.6144005593";"120.311778456";"120.311778456";"120.311778456";"1.61809007061";"249.107430442";"248.954977391";"249.237836982";"0.141062247197";"";"";"";"";"";"";"";"";"0.951168463128";"0.950589850823";"0.951648203855";"0.000326202297597";"";"";"";"";"85.048807531";"85.048807531";"85.048807531";"7.13421172608";"";"";"";"";"Train";"U1"
"1788";"12706";"119.0";"";"8.0";"10.5583389063";"10.3268819269";"10.8932766223";"0.120230314682";"";"";"";"";"9.8066506862";"9.80665064528";"9.80665072712";"5.78696199922e-08";"0.0712877506982";"0.0553923785078";"0.0865848486385";"0.00711175163734";"";"";"";"";"182.0";"182.0";"182.0";"";"0.716515835425";"0.564568873672";"0.892081535221";"0.171012047602";"133.308823014";"130.408927153";"139.58875145";"3.23431815777";"";"";"";"";"121.136013027";"52.3378202585";"130.057578144";"24.1937999176";"";"";"";"";"";"";"";"";"0.413118789262";"0.404885803456";"0.423886535934";"0.00753567962227";"";"";"";"";"69.8019801013";"69.8019801013";"69.8019801013";"0.417732228019";"";"";"";"";"Train";"U9"
"1789";"5856";"214.0";"";"35.0";"10.1848577815";"10.12956753";"10.2780535048";"0.04925838726";"0.988427832033";"0.987943617493";"0.989122606999";"0.000425090295637";"9.80665018233";"9.80664994419";"9.80665030909";"1.50094831322e-07";"0.015729527369";"0.00512388688245";"0.0306661045695";"0.00741986117349";"0.0357136432868";"0.0304318787606";"0.0489797208995";"0.00551425830694";"68.0";"68.0";"68.0";"1.58113883008";"0.0501757009226";"0.0387509816985";"0.0730169111318";"0.0197810687222";"61.8226267535";"60.7736717644";"63.0061113744";"0.807260050338";"123.457620517";"123.457620517";"123.457620517";"1.03306855122";"244.838587324";"234.274815419";"257.165793587";"9.6345199262";"";"";"";"";"";"";"";"";"0.98848391678";"0.987123078952";"0.990416393995";"0.00108973750986";"";"";"";"";"89.7859479833";"89.7859479833";"89.7859479833";"0.00119770894759";"";"";"";"";"Train";"U1"
"1790";"19889";"230.0";"";"5.0";"10.8121076648";"9.15359500052";"14.7366931027";"1.63376134695";"0.721596374928";"0.602849135218";"0.808602261527";"0.106485784823";"9.80665079002";"9.80664967211";"9.80665165782";"8.02064486202e-07";"1.1747515556";"0.272074062892";"2.89870345752";"1.00541658687";"0.885716704081";"0.807777839482";"0.963655568681";"0.110222199353";"";"";"";"";"2.5311542075";"1.84459488498";"3.22172904702";"0.688575862449";"39.812301985";"30.4180745645";"47.9553045021";"6.46953401192";"52.0563373802";"44.0012872681";"60.1113874923";"11.3915611141";"257.064060752";"230.474100372";"304.005294235";"30.7498692559";"1011.90497";"1011.90497";"1011.90497";"0.00660437733633";"";"";"";"";"0.842248715721";"0.842248715721";"0.842248715721";"0.0889383434981";"29514.0";"29514.0";"29514.0";"";"49.307657029";"49.307657029";"49.307657029";"4.54934909866";"1.19105";"1.19105";"1.19105";"";"Walking";"U3"
"1793";"543";"75.0";"";"100.0";"9.60260971631";"9.46807750692";"9.68004464327";"0.0641098275037";"0.750225560462";"0.747552104513";"0.752014643054";"0.00149989677569";"9.8066501589";"9.8066493662";"9.80665134812";"5.7338921999e-07";"0.166853433238";"0.00272004770204";"1.08726086318";"0.244393180957";"0.217864776596";"0.0304454024568";"0.893061392107";"0.377828876178";"";"";"";"";"0.207015104281";"0.0502473612591";"0.352880647761";"0.122693062106";"19.0902596642";"16.0222516119";"22.2555376857";"2.37338440308";"125.002064429";"121.53013885";"126.980971127";"3.01657457429";"225.98351573";"150.546749794";"288.41307214";"49.204951925";"";"";"";"";"";"";"";"";"0.710708659525";"0.705775360129";"0.716322166181";"0.00381760288137";"";"";"";"";"85.7819639811";"85.7819639811";"85.7819639811";"0.00579090321523";"";"";"";"";"Bus";"U1"
